Station,Degree,Degree Centrality,Closeness Centrality,Betweenness Centrality,Coreness
PARMEGGIANI,2,0.001597444089456869,0.0001851328018124189,0.018693032794211917,2
PARMEGGIANI,2,0.001597444089456869,0.0001822369496031329,0.010247393139801258,2
CASARINI,4,0.003194888178913738,0.00018367808422117783,0.02825598945763517,2
CASARINI,2,0.001597444089456869,0.0001746474527382265,0.008868304717248565,2
MALVASIA,2,0.001597444089456869,0.00017198157105313268,0.019270206837724707,2
SCALO,2,0.001597444089456869,0.00016843601506732865,0.007517308836636761,2
PARCHEGGIO TANARI,4,0.003194888178913738,0.00017374497460199268,0.018890957521522717,2
TANARI,3,0.0023961661341853034,0.00017616464124172696,0.007699910359252534,2
TANARI,3,0.0023961661341853034,0.0001719248635688088,0.013052816532716319,2
ITC LUXEMBURG,2,0.001597444089456869,0.00011277397325650978,0.0,2
DON MINZONI - MAMBO,5,0.003993610223642172,0.00018854545312162223,0.025385442444766232,2
PORTA SANT`ISAIA,3,0.0023961661341853034,0.00018550725764795474,0.008555455954725039,2
DE GAMA,3,0.0023961661341853034,0.00014021042805979498,0.0005426968329489762,2
DE GAMA,3,0.0023961661341853034,0.00014352845813128508,0.010924168013831746,2
PANE,2,0.001597444089456869,0.00014044053655276728,0.005024734206245228,2
USODIMARE,2,0.001597444089456869,0.00014260245206145853,0.0015272127346046486,2
USODIMARE,2,0.001597444089456869,0.00014342998892638933,0.005967111294989567,2
PANE,2,0.001597444089456869,0.00013894871734636984,0.0003524337079856881,2
PORTA LAME,2,0.001597444089456869,0.0001805739913751004,0.013172848302827387,2
AGUCCHI,2,0.001597444089456869,0.0001295595624543047,0.004309651320477165,2
AGUCCHI,2,0.001597444089456869,0.00013052785201971804,0.003844847444727924,2
VARANINI,3,0.0023961661341853034,0.00012599179623486338,0.0029612093073145317,2
VARANINI,2,0.001597444089456869,0.00012689485522661864,0.002465759022175231,2
BERTALIA,3,0.0023961661341853034,0.00012415562485944411,0.0020648018326552818,2
BERTALIA,2,0.001597444089456869,0.00012176088900820768,0.0,2
ZANARDI CINTURA FERROVIARIA,2,0.001597444089456869,0.0001104269644168393,0.009541248790105296,2
ZANARDI CINTURA FERROVIARIA,2,0.001597444089456869,0.00011073045002088927,0.008826165904337234,2
CAVE,2,0.001597444089456869,0.00010049901290610983,0.00801914379039899,2
CAVE,2,0.001597444089456869,0.00010068177896417654,0.007304060904630928,2
TRIUMVIRATO,2,0.001597444089456869,0.0002757841656209639,0.00025794061236633696,2
TRIUMVIRATO,2,0.001597444089456869,0.0002832756376469087,0.00027070994961219525,2
ACQUEDOTTO TRIUMVIRATO,2,0.001597444089456869,0.0002790325991781562,0.0002630483472646803,2
ACQUEDOTTO TRIUMVIRATO,2,0.001597444089456869,0.0002883626301896393,0.00027709461823512436,2
DUE PONTI,2,0.001597444089456869,0.0002834641017626414,0.0002694330158876094,2
DUE PONTI,2,0.001597444089456869,0.00029351567226116074,0.00028475622058263934,2
BIRRA,2,0.001597444089456869,0.00028575507170031637,0.00027581768451053856,2
BIRRA,3,0.0023961661341853034,0.00029657427583066167,0.00030901796134977005,2
AEROPORTO,3,0.0023961661341853034,0.0002995220491284479,0.00034477210563817315,2
CASE GHEDINI@,2,0.001597444089456869,0.0002575068853210268,8.555455954725039e-05,2
CASE GHEDINI@,2,0.001597444089456869,0.0002688328105193165,0.00016727831792074329,2
VILLA SALTARELLI@,2,0.001597444089456869,0.00025626099037066906,0.00013280110735692597,2
VILLA SALTARELLI@,2,0.001597444089456869,0.00023720113879002598,7.278522230139211e-05,2
CASERMA R.R.A.E.@,2,0.001597444089456869,0.0002453556948187783,9.577002934393699e-05,2
CASERMA R.R.A.E.@,2,0.001597444089456869,0.00023774895589694973,7.533908975056377e-05,2
AEROCLUB@,2,0.001597444089456869,0.00023805344313606084,7.66160234751496e-05,2
CASE SAVINI@,2,0.001597444089456869,0.0002364039066064479,7.023135485222046e-05,2
VICINI,2,0.001597444089456869,0.00017973084868939644,0.004879163761642443,2
STAZIONE CENTRALE,2,0.001597444089456869,0.00019516463471299422,0.0,2
SAN PIO V,3,0.0023961661341853034,0.0001751178802039421,0.01805839673309276,2
SAN PIO V,3,0.0023961661341853034,0.00017790185854366626,0.04069332393510112,2
SAFFI,2,0.001597444089456869,0.00016542088116803125,0.016606523088238675,2
SAFFI,2,0.001597444089456869,0.00017173749218608473,0.0391546187969752,2
TIMAVO,5,0.003993610223642172,0.00016033415546069064,0.015856962991906795,2
TIMAVO,4,0.003194888178913738,0.00016300071677000772,0.03843825897748255,2
OSPEDALE MAGGIORE,2,0.001597444089456869,0.00015678389220141276,0.004861286689498242,2
OSPEDALE MAGGIORE,1,0.0007987220447284345,0.00015124631577642252,0.0,1
UGO BASSI,2,0.001597444089456869,0.00019318644468427993,0.00550741515413867,2
OSPEDALE MAGGIORE - MATERNITA`,2,0.001597444089456869,0.0001509715200633848,0.003327689286270664,2
UGO BASSI,3,0.0023961661341853034,0.00020430071807626615,0.017991996179414296,2
OSPEDALE MAGGIORE,2,0.001597444089456869,0.00015472459549696488,0.004365836404358941,2
CINTA DAZIARIA TEATRI DI VITA,2,0.001597444089456869,0.0002814410903712617,0.00026560221471385193,2
ROTONDA GRANATIERI - AVIS,2,0.001597444089456869,0.00014403435920276958,0.001804307352839773,2
BORGO PANIGALE STAZIONE,2,0.001597444089456869,0.00027778951079333685,0.0002604944798155086,2
CINTA DAZIARIA TEATRI DI VITA,2,0.001597444089456869,0.00027358604195255605,0.00025155594374340784,2
SCALA,2,0.001597444089456869,0.00027282980805112237,0.0002541098111925795,2
CHIESA BORGO PANIGALE,2,0.001597444089456869,0.0002700312229889204,0.00024644820884506453,2
BORGO PANIGALE - MUSEO DUCATI,2,0.001597444089456869,0.00026715676087813296,0.00023750967277296373,2
OSPEDALE MAGGIORE - MATERNITA`,2,0.001597444089456869,0.00014817017881493886,0.0028322390011313635,2
UGO BASSI,6,0.004792332268370607,0.00020669415253977646,0.06573399427422918,2
BORGO PANIGALE CIMITERO,2,0.001597444089456869,0.0002419520689103076,0.0,2
VILLAGGIO INA,2,0.001597444089456869,0.0002568279681853807,0.00022729420297627713,2
ROTONDA GRANATIERI - AVIS,2,0.001597444089456869,0.00014234039764053535,0.0013063032002513005,2
LAME,3,0.0023961661341853034,0.00020109748414431659,0.005441014600460207,2
CERETOLO CHIESA,2,0.001597444089456869,9.374022542631433e-05,0.016056164652942184,2
CERETOLO CHIESA,2,0.001597444089456869,9.30778819138063e-05,0.015916978876962327,2
CERETOLO,2,0.001597444089456869,9.091776270279287e-05,0.01454555205675715,2
CERETOLO,2,0.001597444089456869,9.043567878851712e-05,0.014405089347052709,2
CERETOLO TENUTA LAURO,2,0.001597444089456869,8.607701786154782e-05,0.013034939460572117,2
CERETOLO TENUTA LAURO,2,0.001597444089456869,8.653284207599363e-05,0.012891922883418505,2
CERETOLO VIVALDI,2,0.001597444089456869,8.368628747370144e-05,0.011523049930662499,2
CERETOLO VIVALDI,2,0.001597444089456869,8.346350208806704e-05,0.011378756419784301,2
RIALE CENTRO,2,0.001597444089456869,8.058823003499037e-05,0.010008606533303708,2
RIALE CENTRO,2,0.001597444089456869,8.080099791766781e-05,0.00986431302242551,2
RIALE,2,0.001597444089456869,7.88964769596246e-05,0.008492886202220332,2
RIALE,2,0.001597444089456869,7.852292953512646e-05,0.008348592691342135,2
PILASTRINO DI ZOLA,2,0.001597444089456869,7.348233063124666e-05,0.0069784428048615425,2
PILASTRINO DI ZOLA,2,0.001597444089456869,7.297212744392925e-05,0.006835426227707929,2
LAVINO DI SOPRA,2,0.001597444089456869,7.037433524724567e-05,0.005465276341227338,2
LAVINO DI SOPRA,2,0.001597444089456869,6.983600625984324e-05,0.005324813631522897,2
ZOLA PREDOSA CHIESA,2,0.001597444089456869,6.85831165727653e-05,0.003953386811317719,2
ZOLA PREDOSA CHIESA,2,0.001597444089456869,6.80607681579569e-05,0.003814201035337864,2
ZOLA PREDOSA,2,0.001597444089456869,6.6373491099683e-05,0.0024414972814081003,2
ZOLA PREDOSA,2,0.001597444089456869,6.620971245722626e-05,0.0023023115054282453,2
ZOLA PREDOSA SAN PANCRAZIO,2,0.001597444089456869,6.385864227046896e-05,0.0009283308177738959,2
ZOLA PREDOSA SAN PANCRAZIO,2,0.001597444089456869,6.389704896818e-05,0.0007891450417940408,2
PONTE RONCA SCUOLE,2,0.001597444089456869,6.180023939746807e-05,0.00010215469796686613,2
OSPEDALE  MAGGIORE,2,0.001597444089456869,0.00015161635681066614,0.006382114755479961,2
TERRACINI,2,0.001597444089456869,0.00012893067169112536,0.0004507576047787968,2
TERRACINI,2,0.001597444089456869,0.0001291370643385571,0.0007010366147976188,2
OSPEDALE MAGGIORE,2,0.001597444089456869,0.00015173204534689005,0.0,2
OSPEDALE MAGGIORE,2,0.001597444089456869,0.00015598933207346526,0.0,2
LAME,2,0.001597444089456869,0.0001935891352600095,0.03670162911204583,2
OSPEDALE MAGGIORE,2,0.001597444089456869,0.00015610252622329205,0.030242898333090715,2
RONDONE,4,0.003194888178913738,0.00019057794920899712,0.03816499516042118,2
PORTA SAN FELICE,2,0.001597444089456869,0.00017918404632231232,0.004694008371577498,2
PALASPORT,2,0.001597444089456869,0.000181831366719343,0.010487456680023394,2
RONDONE,2,0.001597444089456869,0.00018961125038553241,0.0353800027070995,2
SAN FELICE,4,0.003194888178913738,0.00019068711200177492,0.028512653136276923,2
RIVA DI RENO - MARCONI,2,0.001597444089456869,0.00019896425486490177,0.03668247510617704,2
VITTORIO VENETO,2,0.001597444089456869,0.0001535384450449595,0.005343967637391684,2
VITTORIO VENETO,2,0.001597444089456869,0.00016130459740780527,0.018046904329571487,2
PASUBIO,2,0.001597444089456869,0.00015177495121126974,0.004636546353971136,2
PASUBIO,2,0.001597444089456869,0.00015682010194808445,0.017025357349902827,2
WEBER,3,0.0023961661341853034,0.00015163491583929602,0.005358013908362129,2
SAFFI,2,0.001597444089456869,0.0001566481828732353,0.006322098870424427,2
WEBER,3,0.0023961661341853034,0.00015324086580749993,0.017105804174551733,2
VELODROMO,3,0.0023961661341853034,0.00014846594596211557,0.004540776324627199,2
VELODROMO,3,0.0023961661341853034,0.0001513346339743241,0.021844505226489733,2
CIVIDALI,3,0.0023961661341853034,0.00014721159335419432,0.02467546729389651,2
CERTOSA GANDHI,2,0.001597444089456869,0.00014637541052859644,0.0011083784729404975,2
CERTOSA GANDHI,2,0.001597444089456869,0.00014577267712438595,0.0010266547145670046,2
CHIESA CERTOSA,3,0.0023961661341853034,0.00014631542465821807,0.02172702732382784,2
TOGLIATTI,3,0.0023961661341853034,0.00013504339744686126,0.02359645829662149,2
TOGLIATTI,3,0.0023961661341853034,0.0001343209022105444,0.021202207563023063,2
CENTRO VITTORIA - MAST,2,0.001597444089456869,0.00012777870439171027,0.011187216361096427,2
EINAUDI,2,0.001597444089456869,0.00011022870584840292,0.007178921399621517,2
TOGLIATTI PIETRA,2,0.001597444089456869,0.00011592272579507022,0.009676603764911394,2
CENTRO VITTORIA - MAST,2,0.001597444089456869,0.00012569702944055365,0.010193761923368653,2
EINAUDI,2,0.001597444089456869,0.00011219156259894281,0.008164714235001775,2
TOGLIATTI PIETRA,2,0.001597444089456869,0.00011420461324975377,0.00868314932718362,2
LA MALFA,2,0.001597444089456869,0.00011054508947101609,0.0066579324399905,2
LA MALFA,2,0.001597444089456869,0.0001087756525136946,0.0056798012069577564,2
DE NICOLA,2,0.001597444089456869,0.00010918345491981815,0.005156258379877567,2
GALEAZZA,2,0.001597444089456869,0.00010653642340548679,0.00365330738604005,2
DE NICOLA,2,0.001597444089456869,0.00010734590218185957,0.00417940408056941,2
GALEAZZA,2,0.001597444089456869,0.0001046384210452783,0.0026790069541810643,2
SALVEMINI,2,0.001597444089456869,0.00010328662163058063,0.0021516333259271178,2
BOTTONELLI,2,0.001597444089456869,0.00010337524714132698,0.001178609827792718,2
ROTTA,2,0.001597444089456869,0.00010132200372155123,0.0007699910359252534,2
CASTELDEBOLE,2,0.001597444089456869,0.00010034098668926388,0.0002834792868580535,2
STAZIONE CASALECCHIO GARIBALDI,2,0.001597444089456869,0.00010005930443655034,1.787707214420157e-05,2
CASALECCHIO PIAVE,2,0.001597444089456869,0.00010264933619984238,0.0014365504401590548,2
MERIDIANA CRISTONI,2,0.001597444089456869,9.89608461232099e-05,0.00012386257128482517,2
PIETRA,2,0.001597444089456869,0.00027194506711013245,0.00024261740767130704,2
FAGGIOLO,3,0.0023961661341853034,0.0002668499329858273,0.00023240193787462044,2
MARZABOTTO,5,0.003993610223642172,0.000149314057280992,0.008663995321314833,2
MARZABOTTO,5,0.003993610223642172,0.00015262073260355775,0.034211608349103466,2
DEPOSITO BATTINDARNO,2,0.001597444089456869,0.00013091479539549766,0.00950038691091855,2
DEPOSITO BATTINDARNO,2,0.001597444089456869,0.00013354813232676718,0.010624088588554077,2
BATTINDARNO DE CAROLIS,2,0.001597444089456869,0.0001274802984103005,0.00826431506551947,2
BERTOCCHI,2,0.001597444089456869,0.00012550843439256438,0.007061443496959621,2
BATTINDARNO DE CAROLIS,2,0.001597444089456869,0.00012988186962114645,0.009352262598866594,2
DE PISIS,2,0.001597444089456869,0.00012226931014314068,0.005891772205239004,2
BERTOCCHI,2,0.001597444089456869,0.00012728204064507256,0.008094482880149554,2
GIOTTO,2,0.001597444089456869,0.00012409401432373403,0.006855857167301303,2
ALTOBELLI,2,0.001597444089456869,0.00012054767501111736,0.0047425318531117595,2
GNUDI,2,0.001597444089456869,0.00012143930406290963,0.00565426253246604,2
VIGHI,2,0.001597444089456869,0.00011868916156173345,0.004125772864136805,2
VIGHI,2,0.001597444089456869,0.0001186006712610833,0.004489698975643767,2
CENTRO SPORTIVO BARCA,2,0.001597444089456869,0.00011676041136594379,0.0039086941309572154,2
NALDI,2,0.001597444089456869,0.00011567131583687693,0.002915239693229442,2
SILVANI,3,0.0023961661341853034,0.00017992059124449637,0.010903737074238373,2
CASALECCHIO SANTA LUCIA,2,0.001597444089456869,9.856966865492803e-05,0.017428868406871946,2
CASALECCHIO SANTA LUCIA,2,0.001597444089456869,9.8839362394385e-05,0.017568054182851803,2
ARIOSTO,2,0.001597444089456869,0.0002490416876549316,0.00021963260062876218,2
CAVALIERI DUCATI,2,0.001597444089456869,0.0002474524799568935,0.00021452486573041887,2
CAVALIERI DUCATI FRONTE 118/2,2,0.001597444089456869,0.0002443988816948765,0.00020814019710748972,2
VILLAGGIO SPERANZA,2,0.001597444089456869,0.00024204538152750203,0.0002017555284845606,2
CA` NUOVA@,2,0.001597444089456869,0.0002389401348584022,0.0001864323237895307,2
CASA SANTA CHIARA@,2,0.001597444089456869,0.00024029842924904804,0.00019537085986163146,2
RIGOSA@,2,0.001597444089456869,0.0002340087265555995,0.0001826015226157732,2
OLMETOLA@,2,0.001597444089456869,0.0002345615338231952,0.00018515539006494486,2
LA PICCIONAIA@,2,0.001597444089456869,0.0002351695915311109,0.00018770925751411652,2
VILLA BOSCHI@,2,0.001597444089456869,0.00023946740652139783,0.0001928169924124598,2
COLLEGIO SAN LUIGI@,2,0.001597444089456869,0.00024295895257581785,0.00020047859475997478,2
BOIARDO14@,2,0.001597444089456869,0.0002442883082888415,0.0002068632633829039,2
CASE GIARDINO@,2,0.001597444089456869,0.00024567918686460626,0.0002119709982812472,2
BOIARDO@,3,0.0023961661341853034,0.0002471665065875013,0.00021707873317959052,2
PORTA LAME,2,0.001597444089456869,0.00018620729592942626,0.008718903471472023,2
PORTA SARAGOZZA - RISORGIMENTO,5,0.003993610223642172,0.00018676305091999942,0.07175601371937594,2
PORTA SARAGOZZA - RISORGIMENTO,4,0.003194888178913738,0.00018647950395581385,0.05357503134872294,2
SAN GIUSEPPE,2,0.001597444089456869,0.0001804252017457782,0.058692981716862935,2
SAN GIUSEPPE,2,0.001597444089456869,0.00017915032565353042,0.04143777629653466,2
VILLA BENNI,3,0.0023961661341853034,0.0001671769415382372,0.05712490710307154,2
ORSONI,2,0.001597444089456869,0.0001723244455298333,0.04021830458955519,2
ORSONI,2,0.001597444089456869,0.0001712321222587432,0.0574888332145785,2
VILLA SPADA,2,0.001597444089456869,0.00016179615364124919,0.029576338928856916,2
PIAZZA MALPIGHI,4,0.003194888178913738,0.0001997789592804598,0.027275304357153255,2
VILLA BENNI,3,0.0023961661341853034,0.00016639861703527026,0.03924655802514538,2
MELONCELLO,3,0.0023961661341853034,0.00015564641966356768,0.028699085460066453,2
VILLA SPADA,2,0.001597444089456869,0.00016138743711304815,0.03477218225419664,2
DELLO SPORT,2,0.001597444089456869,0.00014834966874082832,0.02148185604870736,2
MELONCELLO,4,0.003194888178913738,0.00015676906285898496,0.037919823885300706,2
BIVIO SAN LUCA,2,0.001597444089456869,0.00015256230466635835,0.022723035629004785,2
FUNIVIA,2,0.001597444089456869,0.00014259495897843554,0.020264938209177068,2
BIVIO SAN LUCA,2,0.001597444089456869,0.00015238866330182223,0.03199868220439623,2
DON STURZO,3,0.0023961661341853034,0.00013770311714690538,0.03593163807612058,2
PIAZZA MALPIGHI,4,0.003194888178913738,0.0002038244325118915,0.049919170095233716,2
DELLO SPORT,2,0.001597444089456869,0.00014846130092456433,0.03071919461236123,2
TREVES,2,0.001597444089456869,0.00013472378310664396,0.03370211179299372,2
FUNIVIA,2,0.001597444089456869,0.00014414246501727018,0.029478015032063806,2
MILANI,3,0.0023961661341853034,0.00013153302959676262,0.03265630307255793,2
CROCE LUNA,2,0.001597444089456869,0.00012649491550639026,0.02735064344690382,2
DON STURZO,3,0.0023961661341853034,0.0001381956486656555,0.06138475800828985,2
CROCE,2,0.001597444089456869,0.0001228302124579961,0.025931970078888967,2
PIAZZA SAN FRANCESCO,3,0.0023961661341853034,0.0002031744810966038,0.034962445379159934,2
TREVES,3,0.0023961661341853034,0.00013466237860157914,0.05919353973690058,2
CASALECCHIO CASA CONOSCENZA,5,0.003993610223642172,0.00010589742246417683,0.031259337577861035,2
CASALECCHIO VILLA CHIARA,2,0.001597444089456869,0.00011821995590691021,0.024513296710874113,2
CROCE LUNA,2,0.001597444089456869,0.00012856764727117647,0.049548859315103826,2
CASALECCHIO SAN MARTINO,2,0.001597444089456869,0.00011141138793006071,0.023126546685973904,2
CROCE,2,0.001597444089456869,0.00012533315856234973,0.048130185947088976,2
CASALECCHIO CHIUSA,2,0.001597444089456869,0.00010867687923246098,0.02180875108220133,2
CASALECCHIO VILLA CHIARA,2,0.001597444089456869,0.00011997965903635308,0.04671151257907412,2
PIAZZA MALPIGHI,9,0.00718849840255591,0.00020567856414648573,0.06938857859399382,2
CASALECCHIO SAN MARTINO,2,0.001597444089456869,0.00011284850203954016,0.0453171009518264,2
CASALECCHIO STAZIONE,2,0.001597444089456869,0.00010147198160830876,0.007853142406202834,2
CASALECCHIO CHIUSA,3,0.0023961661341853034,0.00010986295270364118,0.04483186613648379,2
CASALECCHIO MARCONI,3,0.0023961661341853034,0.00010666993656301362,0.02172064265520491,2
CASALECCHIO STAZIONE,2,0.001597444089456869,0.000103871382657097,0.00900749049322842,2
SANT`ISAIA,3,0.0023961661341853034,0.00019428432585798632,0.040074011078676995,2
CROCE CARAVAGGIO,2,0.001597444089456869,0.00012771775516357776,0.002751792176482456,2
CROCE CARAVAGGIO,2,0.001597444089456869,0.00012833792094234107,0.0071521057914052145,2
CROCEFISSI,3,0.0023961661341853034,0.00012189583940718472,0.001589782487109354,2
CROCEFISSI,3,0.0023961661341853034,0.00012352699268286887,0.00583175632018347,2
LORENZETTI,2,0.001597444089456869,0.00011954191707829828,0.00011747790266189605,2
BONINSEGNA,2,0.001597444089456869,0.00012184404244577768,0.002509174768811149,2
SANT`ISAIA,3,0.0023961661341853034,0.00019603041625092412,0.05927398656154948,2
FILANDA,2,0.001597444089456869,0.00012064797130909964,0.0010841167321733668,2
SANT`ISAIA,4,0.003194888178913738,0.0001943051353912502,0.029098765715861816,2
PORTA SANT`ISAIA,3,0.0023961661341853034,0.0001886797431759104,0.040817186506385945,2
PORTA SANT`ISAIA,3,0.0023961661341853034,0.00019122167465831895,0.05926121722430362,2
ANDREA COSTA,2,0.001597444089456869,0.0001815041091633036,0.03531360215342103,2
ANDREA COSTA,2,0.001597444089456869,0.0001816516546575846,0.05036354303138958,2
SAN PAOLO RAVONE,2,0.001597444089456869,0.00017381629265102495,0.03400857588689432,2
SAN PAOLO RAVONE,2,0.001597444089456869,0.00017551234202699712,0.04906873223465956,2
CROCETTA,2,0.001597444089456869,0.00016756079854358735,0.0327214266925118,2
CROCETTA,2,0.001597444089456869,0.0001698735525061413,0.04778413690772622,2
MARTINI,2,0.001597444089456869,0.00016121933714052902,0.031463646973794765,2
PORTA SARAGOZZA - FRASSINAGO,2,0.001597444089456869,0.00018589826338976772,0.020559909899556392,2
MARTINI,2,0.001597444089456869,0.00016198968188321368,0.046550618929776306,2
MAGNANI,2,0.001597444089456869,0.00015571170599953008,0.03024545220053989,2
MAGNANI,2,0.001597444089456869,0.00015688470110250316,0.04538860924040321,2
STADIO,2,0.001597444089456869,0.00015113127616325593,0.029077057842543858,2
STADIO,2,0.001597444089456869,0.0001536228064536647,0.04425469209297099,2
LINO,2,0.001597444089456869,0.0001471174401515897,0.027948248430009984,2
LINO,2,0.001597444089456869,0.0001495039815679027,0.04312843654788629,2
CERTOSA,3,0.0023961661341853034,0.00014330481454124895,0.029728294042082628,2
CERTOSA,3,0.0023961661341853034,0.000145625622526465,0.045094914483748465,2
FUNIVIA,2,0.001597444089456869,0.00014027480676934376,0.017658716477297394,2
FUNIVIA,2,0.001597444089456869,0.00014243876066293346,0.03425119329456563,2
GHISELLO,2,0.001597444089456869,0.00013769098418121937,0.012361995387715386,2
GHISELLO,2,0.001597444089456869,0.00013946797754589094,0.011334063739423797,2
BARCA,2,0.001597444089456869,0.0001340754317348065,0.011019938043175683,2
BARCA,2,0.001597444089456869,0.0001350154868828289,0.010000944930956194,2
BELCANTONE,2,0.001597444089456869,0.00012993396889779833,0.009698311638229352,2
BELCANTONE,2,0.001597444089456869,0.00013075522999139293,0.008690810929531136,2
DE AMBRIS,2,0.001597444089456869,0.00012706425376767257,0.008416270178745184,2
DE AMBRIS,2,0.001597444089456869,0.000128458427524633,0.00740749253632238,2
BUOZZI,2,0.001597444089456869,0.00012431828687576639,0.00722999874860495,2
BUOZZI,2,0.001597444089456869,0.0001248291907508945,0.006170143757198714,2
RIGOLA,2,0.001597444089456869,0.00012234987093891534,0.0050898578261991045,2
TRENO,2,0.001597444089456869,0.00011513206310431425,0.00268028388790565,2
TRENO,4,0.003194888178913738,0.00012082168220638866,0.010455533336908749,2
TOMMASEO,2,0.001597444089456869,0.00011699969253963555,0.0033557818282115522,2
PIAZZA GIOVANNI XXIII,2,0.001597444089456869,0.0001221614264371132,0.0062135595038346324,2
TOMMASEO,2,0.001597444089456869,0.00011902505168630539,0.004263681706392075,2
ROTONDA MALAGUTI,2,0.001597444089456869,0.00012143524848714407,0.0008708688001675337,2
MONTEFIORINO,3,0.0023961661341853034,0.0001513426563465179,0.0036622459221121507,2
MONTEFIORINO,3,0.0023961661341853034,0.00015112678313001967,0.003940617474071861,2
RONCATI,2,0.001597444089456869,0.00017585821037997829,0.009070060245733126,2
PIAZZA VOLTA,2,0.001597444089456869,0.00017035463018096465,0.007683310220832918,2
PIAZZA VOLTA,2,0.001597444089456869,0.00017285624459257044,0.009172214943699993,2
TURATI,2,0.001597444089456869,0.00016469735896382882,0.006359129948437416,2
TURATI,2,0.001597444089456869,0.00016819331789840687,0.0078007881234948145,2
XXI APRILE ZANNONI,2,0.001597444089456869,0.00015806281853638049,0.00516775078339884,2
XXI APRILE ZANNONI,2,0.001597444089456869,0.00016248573997602853,0.006451069176607596,2
XXI APRILE MARTINI,2,0.001597444089456869,0.00015302821143833923,0.0043032666518542356,2
XXI APRILE MARTINI,2,0.001597444089456869,0.00015529351522329662,0.005124335036762922,2
IRMA BANDIERA,2,0.001597444089456869,0.00015199613646450476,0.0038308011737574798,2
IRMA BANDIERA,2,0.001597444089456869,0.00015290582154603598,0.004218989026031571,2
CASAGLIA,4,0.003194888178913738,0.00015872249521747096,0.028428375510454258,2
CASAGLIA,2,0.001597444089456869,0.00015809517350233316,0.0020814019710748972,2
SCUOLE CARRACCI,2,0.001597444089456869,0.00015365523953579817,0.0011479634184026581,2
SCUOLE CARRACCI,2,0.001597444089456869,0.00015323595871724022,0.0007278522230139211,2
RAVONE,2,0.001597444089456869,0.00014930026146220892,0.0002541098111925795,2
CASALECCHIO LIDO,2,0.001597444089456869,9.54492716400724e-05,0.00632720660532277,2
CASALECCHIO LIDO,2,0.001597444089456869,9.853205716456224e-05,0.007479000824899186,2
CASALECCHIO RONZANI,2,0.001597444089456869,9.151317016494949e-05,0.004801270804442708,2
CASALECCHIO RONZANI,2,0.001597444089456869,9.344611302318284e-05,0.005951788090294538,2
CASALECCHIO C.S. ALLENDE,2,0.001597444089456869,8.831451663622437e-05,0.003274058069838059,2
CASALECCHIO C.S. ALLENDE,2,0.001597444089456869,8.990061627577332e-05,0.004425852289414475,2
SAN BIAGIO MICCA,2,0.001597444089456869,8.422804404357005e-05,0.001745568401508825,2
SAN BIAGIO MICCA,2,0.001597444089456869,8.529185330697144e-05,0.002899916488534412,2
SAN BIAGIO CEFALONIA,2,0.001597444089456869,8.30496327245516e-05,0.00021707873317959052,2
SAN BIAGIO CEFALONIA,2,0.001597444089456869,8.379387392652648e-05,0.0013727037539297635,2
SAN BIAGIO RESISTENZA,2,0.001597444089456869,8.231995176696982e-05,3.0646409390059834e-05,2
AUDINOT,2,0.001597444089456869,0.0001819962805823434,0.01047341040905295,2
GUIDOTTI,2,0.001597444089456869,0.00017650170673979757,0.010557688034875614,2
FARINI,5,0.003993610223642172,0.00020103750329139472,0.019862704085932534,2
CASALECCHIO CASA CONOSCENZA,3,0.0023961661341853034,0.00010509625281914298,0.02187004390098145,2
FARINI,8,0.006389776357827476,0.0002056519567728465,0.11586385843401956,2
COLLEGIO DI SPAGNA,5,0.003993610223642172,0.0001989193639308383,0.03998079491678223,2
COLLEGIO DI SPAGNA,2,0.001597444089456869,0.00019334026164470537,0.03096308895375712,2
NOSADELLA,2,0.001597444089456869,0.0001929034049116963,0.0365688280046889,2
D`AZEGLIO,5,0.003993610223642172,0.00020330817212774354,0.06716671391321448,2
NOSADELLA,2,0.001597444089456869,0.00018746936363792555,0.030037312003432397,2
PORTA SARAGOZZA - FRASSINAGO,3,0.0023961661341853034,0.00019144043396208705,0.044367062260734544,2
PORTA SARAGOZZA - FRASSINAGO,2,0.001597444089456869,0.00018597653470909685,0.029647847217433722,2
PIAZZA CAVOUR,4,0.003194888178913738,0.00019998050978408573,0.009477402103876004,2
STAZIONE CENTRALE,3,0.0023961661341853034,0.00019626377685195265,0.003600953103332031,2
PIAZZA CAVOUR,2,0.001597444089456869,0.00020090402528526253,0.002398081534772182,2
DELLE ROSE,2,0.001597444089456869,0.0001816764901493284,0.016362628746842783,2
PORTA CASTIGLIONE,2,0.001597444089456869,0.0001859982354014659,0.02016022964376103,2
CASTIGLIONE,3,0.0023961661341853034,0.0001751004349269203,0.015380666712636281,2
DELLE ROSE,2,0.001597444089456869,0.00017668650144313225,0.018767094950237893,2
SCALINI,2,0.001597444089456869,0.00016747327413055768,0.00596328049381581,2
SCALINI,2,0.001597444089456869,0.00016222268352809305,0.003173180305595779,2
PORTA CASTIGLIONE,2,0.001597444089456869,0.00018746674735832083,0.017750655705467574,2
VILLA GUASTAVILLANI,2,0.001597444089456869,0.00013358708971893127,0.00016727831792074329,2
BARBIANO,3,0.0023961661341853034,0.0001572303741823617,0.004548437926974714,2
PIAZZA CAVOUR,2,0.001597444089456869,0.000188997644096171,0.0,2
